id,url,head_code,name
1393,https://icd.who.int/browse10/2019/en#/S00-S09,S03,"Dislocation, sprain and strain of joints and ligaments of head"
1394,https://icd.who.int/browse10/2019/en#/S00-S09,S04,Injury of cranial nerves
1395,https://icd.who.int/browse10/2019/en#/S00-S09,S05,Injury of eye and orbit
1396,https://icd.who.int/browse10/2019/en#/S00-S09,S06,Intracranial injury
1397,https://icd.who.int/browse10/2019/en#/S00-S09,S07,Crushing injury of head
1398,https://icd.who.int/browse10/2019/en#/S00-S09,S08,Traumatic amputation of part of head
1399,https://icd.who.int/browse10/2019/en#/S00-S09,S09,Other and unspecified injuries of head
1400,https://icd.who.int/browse10/2019/en#/S10-S19,S10,Superficial injury of neck
1401,https://icd.who.int/browse10/2019/en#/S10-S19,S11,Open wound of neck
1402,https://icd.who.int/browse10/2019/en#/S10-S19,S12,Fracture of neck
1403,https://icd.who.int/browse10/2019/en#/S10-S19,S13,"Dislocation, sprain and strain of joints and ligaments at neck level"
1404,https://icd.who.int/browse10/2019/en#/S10-S19,S14,Injury of nerves and spinal cord at neck level
1405,https://icd.who.int/browse10/2019/en#/S10-S19,S15,Injury of blood vessels at neck level
1406,https://icd.who.int/browse10/2019/en#/S10-S19,S16,Injury of muscle and tendon at neck level
1407,https://icd.who.int/browse10/2019/en#/S10-S19,S17,Crushing injury of neck
1408,https://icd.who.int/browse10/2019/en#/S10-S19,S18,Traumatic amputation at neck level
1409,https://icd.who.int/browse10/2019/en#/S10-S19,S19,Other and unspecified injuries of neck
1410,https://icd.who.int/browse10/2019/en#/S20-S29,S20,Superficial injury of thorax
1411,https://icd.who.int/browse10/2019/en#/S20-S29,S21,Open wound of thorax
1412,https://icd.who.int/browse10/2019/en#/S20-S29,S22,"Fracture of rib(s), sternum and thoracic spine"
1413,https://icd.who.int/browse10/2019/en#/S20-S29,S23,"Dislocation, sprain and strain of joints and ligaments of thorax"
1414,https://icd.who.int/browse10/2019/en#/S20-S29,S24,Injury of nerves and spinal cord at thorax level
1415,https://icd.who.int/browse10/2019/en#/S20-S29,S25,Injury of blood vessels of thorax
1416,https://icd.who.int/browse10/2019/en#/S20-S29,S26,Injury of heart
1417,https://icd.who.int/browse10/2019/en#/S20-S29,S27,Injury of other and unspecified intrathoracic organs
1418,https://icd.who.int/browse10/2019/en#/S20-S29,S28,Crushing injury of thorax and traumatic amputation of part of thorax
1419,https://icd.who.int/browse10/2019/en#/S20-S29,S29,Other and unspecified injuries of thorax
1420,https://icd.who.int/browse10/2019/en#/S30-S39,S30,"Superficial injury of abdomen, lower back and pelvis"
1421,https://icd.who.int/browse10/2019/en#/S30-S39,S31,"Open wound of abdomen, lower back and pelvis"
1422,https://icd.who.int/browse10/2019/en#/S30-S39,S32,Fracture of lumbar spine and pelvis
1423,https://icd.who.int/browse10/2019/en#/S30-S39,S33,"Dislocation, sprain and strain of joints and ligaments of lumbar spine and pelvis"
1424,https://icd.who.int/browse10/2019/en#/S30-S39,S34,"Injury of nerves and lumbar spinal cord at abdomen, lower back and pelvis level"
1425,https://icd.who.int/browse10/2019/en#/S30-S39,S35,"Injury of blood vessels at abdomen, lower back and pelvis level"
1426,https://icd.who.int/browse10/2019/en#/S30-S39,S36,Injury of intra-abdominal organs
1427,https://icd.who.int/browse10/2019/en#/S30-S39,S37,Injury of urinary and pelvic organs
1428,https://icd.who.int/browse10/2019/en#/S30-S39,S38,"Crushing injury and traumatic amputation of part of abdomen, lower back and pelvis"
1429,https://icd.who.int/browse10/2019/en#/S30-S39,S39,"Other and unspecified injuries of abdomen, lower back and pelvis"
1430,https://icd.who.int/browse10/2019/en#/S40-S49,S40,Superficial injury of shoulder and upper arm
1431,https://icd.who.int/browse10/2019/en#/S40-S49,S41,Open wound of shoulder and upper arm
1432,https://icd.who.int/browse10/2019/en#/S40-S49,S42,Fracture of shoulder and upper arm
1433,https://icd.who.int/browse10/2019/en#/S40-S49,S43,"Dislocation, sprain and strain of joints and ligaments of shoulder girdle"
1434,https://icd.who.int/browse10/2019/en#/S40-S49,S44,Injury of nerves at shoulder and upper arm level
1435,https://icd.who.int/browse10/2019/en#/S40-S49,S45,Injury of blood vessels at shoulder and upper arm level
1436,https://icd.who.int/browse10/2019/en#/S40-S49,S46,Injury of muscle and tendon at shoulder and upper arm level
1437,https://icd.who.int/browse10/2019/en#/S40-S49,S47,Crushing injury of shoulder and upper arm
1438,https://icd.who.int/browse10/2019/en#/S40-S49,S48,Traumatic amputation of shoulder and upper arm
1439,https://icd.who.int/browse10/2019/en#/S40-S49,S49,Other and unspecified injuries of shoulder and upper arm
1440,https://icd.who.int/browse10/2019/en#/S50-S59,S50,Superficial injury of forearm
1441,https://icd.who.int/browse10/2019/en#/S50-S59,S51,Open wound of forearm
1442,https://icd.who.int/browse10/2019/en#/S50-S59,S52,Fracture of forearm
1443,https://icd.who.int/browse10/2019/en#/S50-S59,S53,"Dislocation, sprain and strain of joints and ligaments of elbow"
1444,https://icd.who.int/browse10/2019/en#/S50-S59,S54,Injury of nerves at forearm level
1445,https://icd.who.int/browse10/2019/en#/S50-S59,S55,Injury of blood vessels at forearm level
1446,https://icd.who.int/browse10/2019/en#/S50-S59,S56,Injury of muscle and tendon at forearm level
1447,https://icd.who.int/browse10/2019/en#/S50-S59,S57,Crushing injury of forearm
1448,https://icd.who.int/browse10/2019/en#/S50-S59,S58,Traumatic amputation of forearm
1449,https://icd.who.int/browse10/2019/en#/S50-S59,S59,Other and unspecified injuries of forearm
1450,https://icd.who.int/browse10/2019/en#/S60-S69,S60,Superficial injury of wrist and hand
1451,https://icd.who.int/browse10/2019/en#/S60-S69,S61,Open wound of wrist and hand
1452,https://icd.who.int/browse10/2019/en#/S60-S69,S62,Fracture at wrist and hand level
1453,https://icd.who.int/browse10/2019/en#/S60-S69,S63,"Dislocation, sprain and strain of joints and ligaments at wrist and hand level"
1454,https://icd.who.int/browse10/2019/en#/S60-S69,S64,Injury of nerves at wrist and hand level
1455,https://icd.who.int/browse10/2019/en#/S60-S69,S65,Injury of blood vessels at wrist and hand level
1456,https://icd.who.int/browse10/2019/en#/S60-S69,S66,Injury of muscle and tendon at wrist and hand level
1457,https://icd.who.int/browse10/2019/en#/S60-S69,S67,Crushing injury of wrist and hand
1458,https://icd.who.int/browse10/2019/en#/S60-S69,S68,Traumatic amputation of wrist and hand
1459,https://icd.who.int/browse10/2019/en#/S60-S69,S69,Other and unspecified injuries of wrist and hand
1460,https://icd.who.int/browse10/2019/en#/S70-S79,S70,Superficial injury of hip and thigh
1461,https://icd.who.int/browse10/2019/en#/S70-S79,S71,Open wound of hip and thigh
1462,https://icd.who.int/browse10/2019/en#/S70-S79,S72,Fracture of femur
1463,https://icd.who.int/browse10/2019/en#/S70-S79,S73,"Dislocation, sprain and strain of joint and ligaments of hip"
1464,https://icd.who.int/browse10/2019/en#/S70-S79,S74,Injury of nerves at hip and thigh level
1465,https://icd.who.int/browse10/2019/en#/S70-S79,S75,Injury of blood vessels at hip and thigh level
1466,https://icd.who.int/browse10/2019/en#/S70-S79,S76,Injury of muscle and tendon at hip and thigh level
1467,https://icd.who.int/browse10/2019/en#/S70-S79,S77,Crushing injury of hip and thigh
1468,https://icd.who.int/browse10/2019/en#/S70-S79,S78,Traumatic amputation of hip and thigh
1469,https://icd.who.int/browse10/2019/en#/S70-S79,S79,Other and unspecified injuries of hip and thigh
1470,https://icd.who.int/browse10/2019/en#/S80-S89,S80,Superficial injury of lower leg
1471,https://icd.who.int/browse10/2019/en#/S80-S89,S81,Open wound of lower leg
1472,https://icd.who.int/browse10/2019/en#/S80-S89,S82,"Fracture of lower leg, including ankle"
1473,https://icd.who.int/browse10/2019/en#/S80-S89,S83,"Dislocation, sprain and strain of joints and ligaments of knee"
1474,https://icd.who.int/browse10/2019/en#/S80-S89,S84,Injury of nerves at lower leg level
1475,https://icd.who.int/browse10/2019/en#/S80-S89,S85,Injury of blood vessels at lower leg level
1476,https://icd.who.int/browse10/2019/en#/S80-S89,S86,Injury of muscle and tendon at lower leg level
1477,https://icd.who.int/browse10/2019/en#/S80-S89,S87,Crushing injury of lower leg
1478,https://icd.who.int/browse10/2019/en#/S80-S89,S88,Traumatic amputation of lower leg
1479,https://icd.who.int/browse10/2019/en#/S80-S89,S89,Other and unspecified injuries of lower leg
1480,https://icd.who.int/browse10/2019/en#/S90-S99,S90,Superficial injury of ankle and foot
1481,https://icd.who.int/browse10/2019/en#/S90-S99,S91,Open wound of ankle and foot
1482,https://icd.who.int/browse10/2019/en#/S90-S99,S92,"Fracture of foot, except ankle"
1483,https://icd.who.int/browse10/2019/en#/S90-S99,S93,"Dislocation, sprain and strain of joints and ligaments at ankle and foot level"
1484,https://icd.who.int/browse10/2019/en#/S90-S99,S94,Injury of nerves at ankle and foot level
1485,https://icd.who.int/browse10/2019/en#/S90-S99,S95,Injury of blood vessels at ankle and foot level
1486,https://icd.who.int/browse10/2019/en#/S90-S99,S96,Injury of muscle and tendon at ankle and foot level
1487,https://icd.who.int/browse10/2019/en#/S90-S99,S97,Crushing injury of ankle and foot
1488,https://icd.who.int/browse10/2019/en#/S90-S99,S98,Traumatic amputation of ankle and foot
1489,https://icd.who.int/browse10/2019/en#/S90-S99,S99,Other and unspecified injuries of ankle and foot
1490,https://icd.who.int/browse10/2019/en#/T00-T07,T00,Superficial injuries involving multiple body regions
1491,https://icd.who.int/browse10/2019/en#/T00-T07,T01,Open wounds involving multiple body regions
1492,https://icd.who.int/browse10/2019/en#/T00-T07,T02,Fractures involving multiple body regions
1493,https://icd.who.int/browse10/2019/en#/T00-T07,T03,"Dislocations, sprains and strains involving multiple body regions"
1494,https://icd.who.int/browse10/2019/en#/T00-T07,T04,Crushing injuries involving multiple body regions
1495,https://icd.who.int/browse10/2019/en#/T00-T07,T05,Traumatic amputations involving multiple body regions
1496,https://icd.who.int/browse10/2019/en#/T00-T07,T06,"Other injuries involving multiple body regions, not elsewhere classified"
1497,https://icd.who.int/browse10/2019/en#/T00-T07,T07,Unspecified multiple injuries
1498,https://icd.who.int/browse10/2019/en#/T08-T14,T08,"Fracture of spine, level unspecified"
1499,https://icd.who.int/browse10/2019/en#/T08-T14,T09,"Other injuries of spine and trunk, level unspecified"
1500,https://icd.who.int/browse10/2019/en#/T08-T14,T10,"Fracture of upper limb, level unspecified"
1501,https://icd.who.int/browse10/2019/en#/T08-T14,T11,"Other injuries of upper limb, level unspecified"
1502,https://icd.who.int/browse10/2019/en#/T08-T14,T12,"Fracture of lower limb, level unspecified"
1503,https://icd.who.int/browse10/2019/en#/T08-T14,T13,"Other injuries of lower limb, level unspecified"
1504,https://icd.who.int/browse10/2019/en#/T08-T14,T14,Injury of unspecified body region
1505,https://icd.who.int/browse10/2019/en#/T15-T19,T15,Foreign body on external eye
1506,https://icd.who.int/browse10/2019/en#/T15-T19,T16,Foreign body in ear
1507,https://icd.who.int/browse10/2019/en#/T15-T19,T17,Foreign body in respiratory tract
1508,https://icd.who.int/browse10/2019/en#/T15-T19,T18,Foreign body in alimentary tract
1509,https://icd.who.int/browse10/2019/en#/T15-T19,T19,Foreign body in genitourinary tract
1510,https://icd.who.int/browse10/2019/en#/T20-T25,T20,Burn and corrosion of head and neck
1511,https://icd.who.int/browse10/2019/en#/T20-T25,T21,Burn and corrosion of trunk
1512,https://icd.who.int/browse10/2019/en#/T20-T25,T22,"Burn and corrosion of shoulder and upper limb, except wrist and hand"
1513,https://icd.who.int/browse10/2019/en#/T20-T25,T23,Burn and corrosion of wrist and hand
1514,https://icd.who.int/browse10/2019/en#/T20-T25,T24,"Burn and corrosion of hip and lower limb, except ankle and foot"
1515,https://icd.who.int/browse10/2019/en#/T20-T25,T25,Burn and corrosion of ankle and foot
1516,https://icd.who.int/browse10/2019/en#/T26-T28,T26,Burn and corrosion confined to eye and adnexa
1517,https://icd.who.int/browse10/2019/en#/T26-T28,T27,Burn and corrosion of respiratory tract
1518,https://icd.who.int/browse10/2019/en#/T26-T28,T28,Burn and corrosion of other internal organs
1519,https://icd.who.int/browse10/2019/en#/T29-T32,T29,Burns and corrosions of multiple body regions
1520,https://icd.who.int/browse10/2019/en#/T29-T32,T30,"Burn and corrosion, body region unspecified"
1521,https://icd.who.int/browse10/2019/en#/T29-T32,T31,Burns classified according to extent of body surface involved
1522,https://icd.who.int/browse10/2019/en#/T29-T32,T32,Corrosions classified according to extent of body surface involved
1523,https://icd.who.int/browse10/2019/en#/T33-T35,T33,Superficial frostbite
1524,https://icd.who.int/browse10/2019/en#/T33-T35,T34,Frostbite with tissue necrosis
1525,https://icd.who.int/browse10/2019/en#/T33-T35,T35,Frostbite involving multiple body regions and unspecified frostbite
1526,https://icd.who.int/browse10/2019/en#/T36-T50,T36,Poisoning by systemic antibiotics
1527,https://icd.who.int/browse10/2019/en#/T36-T50,T37,Poisoning by other systemic anti-infectives and antiparasitics
1528,https://icd.who.int/browse10/2019/en#/T36-T50,T38,"Poisoning by hormones and their synthetic substitutes and antagonists, not elsewhere classified"
1529,https://icd.who.int/browse10/2019/en#/T36-T50,T39,"Poisoning by nonopioid analgesics, antipyretics and antirheumatics"
1530,https://icd.who.int/browse10/2019/en#/T36-T50,T40,Poisoning by narcotics and psychodysleptics [hallucinogens]
1531,https://icd.who.int/browse10/2019/en#/T36-T50,T41,Poisoning by anaesthetics and therapeutic gases
1532,https://icd.who.int/browse10/2019/en#/T36-T50,T42,"Poisoning by antiepileptic, sedative-hypnotic and antiparkinsonism drugs"
1533,https://icd.who.int/browse10/2019/en#/T36-T50,T43,"Poisoning by psychotropic drugs, not elsewhere classified"
1534,https://icd.who.int/browse10/2019/en#/T36-T50,T44,Poisoning by drugs primarily affecting the autonomic nervous system
1535,https://icd.who.int/browse10/2019/en#/T36-T50,T45,"Poisoning by primarily systemic and haematological agents, not elsewhere classified"
1536,https://icd.who.int/browse10/2019/en#/T36-T50,T46,Poisoning by agents primarily affecting the cardiovascular system
1537,https://icd.who.int/browse10/2019/en#/T36-T50,T47,Poisoning by agents primarily affecting the gastrointestinal system
1538,https://icd.who.int/browse10/2019/en#/T36-T50,T48,Poisoning by agents primarily acting on smooth and skeletal muscles and the respiratory system
1539,https://icd.who.int/browse10/2019/en#/T36-T50,T49,"Poisoning by topical agents primarily affecting skin and mucous membrane and by ophthalmological, otorhinolaryngological and dental drugs"
1540,https://icd.who.int/browse10/2019/en#/T36-T50,T50,"Poisoning by diuretics and other and unspecified drugs, medicaments and biological substances"
1541,https://icd.who.int/browse10/2019/en#/T51-T65,T51,Toxic effect of alcohol
1542,https://icd.who.int/browse10/2019/en#/T51-T65,T52,Toxic effect of organic solvents
1543,https://icd.who.int/browse10/2019/en#/T51-T65,T53,Toxic effect of halogen derivatives of aliphatic and aromatic hydrocarbons
1544,https://icd.who.int/browse10/2019/en#/T51-T65,T54,Toxic effect of corrosive substances
1545,https://icd.who.int/browse10/2019/en#/T51-T65,T55,Toxic effect of soaps and detergents
1546,https://icd.who.int/browse10/2019/en#/T51-T65,T56,Toxic effect of metals
1547,https://icd.who.int/browse10/2019/en#/T51-T65,T57,Toxic effect of other inorganic substances
1548,https://icd.who.int/browse10/2019/en#/T51-T65,T58,Toxic effect of carbon monoxide
1549,https://icd.who.int/browse10/2019/en#/T51-T65,T59,"Toxic effect of other gases, fumes and vapours"
1550,https://icd.who.int/browse10/2019/en#/T51-T65,T60,Toxic effect of pesticides
1551,https://icd.who.int/browse10/2019/en#/T51-T65,T61,Toxic effect of noxious substances eaten as seafood
1552,https://icd.who.int/browse10/2019/en#/T51-T65,T62,Toxic effect of other noxious substances eaten as food
1553,https://icd.who.int/browse10/2019/en#/T51-T65,T63,Toxic effect of contact with venomous animals
